Date,contday,TRANSECT,LOCATION,O2,O2PCT,Moisture,Moisturepct,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/9/15,141,1,2,0.18,17.65,0.41,40.92,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/9/15,141,1,3,0.18,18.36,0.46,45.79,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/9/15,141,1,4,0.17,16.63,0.51,51.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/9/15,141,1,5,0.14,13.92,0.42,41.75,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/9/15,141,1,6,0.09,9.29,0.51,51.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/9/15,141,1,7,0.01,1.01,0.50,50.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/9/15,141,2,1,0.18,18.39,0.31,30.83,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/9/15,141,2,2,0.20,20.46,0.39,38.83,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/9/15,141,2,3,0.17,17.45,0.44,43.54,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/9/15,141,2,4,0.18,18.10,0.47,46.79,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/9/15,141,2,5,0.14,14.17,0.44,43.96,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/9/15,141,2,6,0.14,13.50,0.47,46.67,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/9/15,141,2,7,0.10,9.79,0.51,51.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/9/15,141,3,1,0.18,18.49,0.36,35.54,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/9/15,141,3,2,0.18,18.22,0.50,50.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/9/15,141,3,3,0.17,17.36,0.46,45.67,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/9/15,141,3,4,0.17,17.42,0.48,48.29,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/9/15,141,3,5,0.17,17.41,0.47,47.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/9/15,141,3,6,0.12,12.46,0.46,46.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/9/15,141,3,7,0.05,5.47,0.51,50.96,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/9/15,141,4,1,0.19,18.74,0.36,35.83,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/9/15,141,4,2,0.19,18.52,0.44,43.83,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/9/15,141,4,3,0.16,16.21,0.39,38.75,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/9/15,141,4,4,0.16,16.37,0.49,48.88,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/9/15,141,4,5,0.18,17.57,0.41,41.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/9/15,141,4,6,0.14,14.11,0.39,39.13,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/9/15,141,4,7,0.04,3.67,0.51,51.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/9/15,141,5,1,0.20,20.16,0.23,23.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/9/15,141,5,2,0.18,18.49,0.38,38.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/9/15,141,5,3,0.17,16.70,0.48,48.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/9/15,141,5,4,0.17,17.13,0.47,46.67,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/9/15,141,5,5,0.14,14.03,0.44,44.38,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/9/15,141,5,6,0.09,9.02,0.49,49.08,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/9/15,141,5,7,0.06,6.12,0.50,50.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/10/15,142,1,1,0.19,18.67,0.32,31.71,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/10/15,142,1,2,0.17,16.80,0.41,41.08,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/10/15,142,1,3,0.18,18.05,0.46,46.46,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/10/15,142,1,4,0.16,16.26,0.51,51.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/10/15,142,1,5,0.13,12.72,0.43,42.58,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/10/15,142,1,6,0.09,8.75,0.52,51.58,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/10/15,142,1,7,0.01,0.90,0.51,50.54,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/10/15,142,2,1,0.18,18.37,0.30,29.92,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/10/15,142,2,2,0.20,20.24,0.40,39.50,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/10/15,142,2,3,0.17,16.99,0.45,44.83,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/10/15,142,2,4,0.18,18.05,0.47,47.13,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/10/15,142,2,5,0.14,13.57,0.44,43.58,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/10/15,142,2,6,0.13,13.12,0.48,47.71,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/10/15,142,2,7,0.11,11.40,0.51,50.88,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/10/15,142,3,1,0.18,18.30,0.36,36.21,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/10/15,142,3,2,0.18,18.08,0.51,50.58,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/10/15,142,3,3,0.17,17.26,0.46,45.63,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/10/15,142,3,4,0.17,17.20,0.48,48.33,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/10/15,142,3,5,0.16,16.37,0.47,47.33,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/10/15,142,3,6,0.12,11.88,0.46,46.21,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/10/15,142,3,7,0.06,5.76,0.51,51.21,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/10/15,142,4,1,0.19,18.60,0.37,37.33,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/10/15,142,4,2,0.18,18.46,0.44,44.13,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/10/15,142,4,3,0.16,16.13,0.40,39.75,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/10/15,142,4,4,0.16,16.06,0.49,48.75,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/10/15,142,4,5,0.17,17.05,0.41,41.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/10/15,142,4,6,0.13,13.08,0.40,40.42,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/10/15,142,4,7,0.03,3.34,0.51,51.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/10/15,142,5,1,0.20,20.19,0.23,23.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/10/15,142,5,2,0.18,18.44,0.38,38.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/10/15,142,5,3,0.16,16.41,0.49,48.96,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/10/15,142,5,4,0.17,16.89,0.48,47.63,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/10/15,142,5,5,0.13,13.25,0.45,45.38,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/10/15,142,5,6,0.09,8.87,0.50,49.88,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/10/15,142,5,7,0.06,6.01,0.50,50.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/11/15,143,1,1,0.18,18.41,0.36,36.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/11/15,143,1,2,0.16,15.80,0.43,43.13,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/11/15,143,1,3,0.18,17.76,0.48,47.71,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/11/15,143,1,4,0.16,15.75,0.51,51.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/11/15,143,1,5,0.12,11.88,0.43,43.21,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/11/15,143,1,6,0.08,7.50,0.52,51.67,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/11/15,143,1,7,0.01,0.64,0.51,51.13,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/11/15,143,2,1,0.18,18.33,0.33,32.63,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/11/15,143,2,2,0.20,20.13,0.41,41.17,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/11/15,143,2,3,0.17,16.60,0.45,45.38,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/11/15,143,2,4,0.18,17.91,0.48,47.96,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/11/15,143,2,5,0.13,13.45,0.44,44.17,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/11/15,143,2,6,0.13,12.53,0.48,48.17,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/11/15,143,2,7,0.12,12.31,0.51,51.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/11/15,143,3,1,0.18,18.34,0.42,41.75,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/11/15,143,3,2,0.18,17.76,0.51,50.83,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/11/15,143,3,3,0.17,17.15,0.48,47.83,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/11/15,143,3,4,0.18,17.52,0.50,50.17,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/11/15,143,3,5,0.16,16.40,0.48,48.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/11/15,143,3,6,0.12,11.61,0.48,47.96,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/11/15,143,3,7,0.06,5.62,0.51,51.33,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/11/15,143,4,1,0.18,18.45,0.40,39.63,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/11/15,143,4,2,0.18,18.40,0.46,45.88,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/11/15,143,4,3,0.16,15.97,0.41,41.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/11/15,143,4,4,0.16,15.55,0.50,50.42,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/11/15,143,4,5,0.17,17.16,0.41,41.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/11/15,143,4,6,0.12,12.04,0.42,41.92,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/11/15,143,4,7,0.03,3.00,0.51,51.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/11/15,143,5,1,0.20,20.15,0.23,22.83,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/11/15,143,5,2,0.18,18.40,0.38,37.96,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/11/15,143,5,3,0.16,16.16,0.49,49.21,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/11/15,143,5,4,0.17,16.81,0.48,48.42,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/11/15,143,5,5,0.13,12.69,0.46,46.17,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/11/15,143,5,6,0.06,5.86,0.51,50.96,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/11/15,143,5,7,0.04,3.89,0.50,50.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/12/15,144,1,1,0.19,18.54,0.35,35.33,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/12/15,144,1,2,0.16,15.72,0.43,42.75,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/12/15,144,1,3,0.18,17.64,0.47,47.13,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/12/15,144,1,4,0.16,16.11,0.51,51.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/12/15,144,1,5,0.13,12.62,0.43,42.54,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/12/15,144,1,6,0.08,8.36,0.52,51.58,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/12/15,144,1,7,0.01,0.82,0.51,51.04,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/12/15,144,2,1,0.18,18.36,0.32,32.04,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/12/15,144,2,2,0.20,20.13,0.40,40.17,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/12/15,144,2,3,0.17,16.71,0.45,44.63,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/12/15,144,2,4,0.18,17.69,0.48,47.71,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/12/15,144,2,5,0.13,13.46,0.44,44.46,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/12/15,144,2,6,0.13,12.52,0.48,47.67,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/12/15,144,2,7,0.12,12.15,0.51,51.21,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/12/15,144,3,1,0.18,18.34,0.40,40.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/12/15,144,3,2,0.18,17.91,0.51,50.63,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/12/15,144,3,3,0.17,17.12,0.47,47.17,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/12/15,144,3,4,0.17,17.26,0.50,49.50,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/12/15,144,3,5,0.16,16.25,0.48,47.71,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/12/15,144,3,6,0.12,11.62,0.47,47.42,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/12/15,144,3,7,0.06,5.85,0.51,51.42,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/12/15,144,4,1,0.18,18.49,0.38,38.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/12/15,144,4,2,0.18,18.36,0.45,45.38,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/12/15,144,4,3,0.16,15.91,0.40,40.21,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/12/15,144,4,4,0.16,15.77,0.50,49.96,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/12/15,144,4,5,0.17,16.93,0.41,41.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/12/15,144,4,6,0.12,12.29,0.41,41.17,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/12/15,144,4,7,0.03,3.08,0.51,51.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/12/15,144,5,1,0.20,20.18,0.22,22.29,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/12/15,144,5,2,0.18,18.40,0.37,37.33,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/12/15,144,5,3,0.16,16.39,0.49,48.67,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/12/15,144,5,4,0.17,16.82,0.48,47.96,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/12/15,144,5,5,0.13,12.80,0.46,45.50,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/12/15,144,5,6,0.07,7.41,0.50,50.08,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/12/15,144,5,7,0.05,4.98,0.50,50.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/13/15,145,1,1,0.18,18.46,0.33,33.17,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/13/15,145,1,2,0.16,16.45,0.42,41.88,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/13/15,145,1,3,0.18,17.80,0.47,46.83,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/13/15,145,1,4,0.16,15.83,0.51,51.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/13/15,145,1,5,0.13,13.31,0.42,42.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/13/15,145,1,6,0.09,8.84,0.51,51.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/13/15,145,1,7,0.01,0.92,0.51,50.75,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/13/15,145,2,1,0.18,18.37,0.31,31.46,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/13/15,145,2,2,0.20,20.37,0.39,39.29,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/13/15,145,2,3,0.17,17.12,0.43,43.42,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/13/15,145,2,4,0.18,17.80,0.47,46.88,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/13/15,145,2,5,0.14,13.76,0.44,44.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/13/15,145,2,6,0.13,12.90,0.47,46.79,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/13/15,145,2,7,0.12,12.05,0.50,50.38,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/13/15,145,3,1,0.18,18.34,0.38,38.04,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/13/15,145,3,2,0.18,18.08,0.50,50.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/13/15,145,3,3,0.17,17.20,0.46,46.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/13/15,145,3,4,0.17,17.35,0.49,49.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/13/15,145,3,5,0.17,16.92,0.48,47.83,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/13/15,145,3,6,0.12,12.12,0.47,46.79,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/13/15,145,3,7,0.06,5.98,0.51,51.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/13/15,145,4,1,0.19,18.62,0.37,36.83,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/13/15,145,4,2,0.18,18.47,0.45,44.79,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/13/15,145,4,3,0.16,16.16,0.39,39.08,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/13/15,145,4,4,0.16,16.11,0.49,49.38,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/13/15,145,4,5,0.17,17.20,0.41,41.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/13/15,145,4,6,0.13,13.27,0.40,40.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/13/15,145,4,7,0.03,3.40,0.51,51.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/13/15,145,5,1,0.20,20.14,0.22,22.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/13/15,145,5,2,0.18,18.45,0.37,37.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/13/15,145,5,3,0.16,16.49,0.48,48.21,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/13/15,145,5,4,0.17,16.73,0.47,46.79,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/13/15,145,5,5,0.14,13.71,0.45,44.67,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/13/15,145,5,6,0.09,8.97,0.50,49.75,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/13/15,145,5,7,0.06,6.08,0.50,50.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/14/15,146,1,1,0.18,18.16,0.42,42.04,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/14/15,146,1,2,0.14,14.12,0.44,44.04,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/14/15,146,1,3,0.17,17.40,0.49,49.17,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/14/15,146,1,4,0.15,15.16,0.51,51.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/14/15,146,1,5,0.11,10.52,0.44,43.71,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/14/15,146,1,6,0.08,7.51,0.51,51.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/14/15,146,1,7,0.01,0.64,0.51,51.13,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/14/15,146,2,1,0.18,18.27,0.33,33.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/14/15,146,2,2,0.20,20.06,0.42,41.58,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/14/15,146,2,3,0.16,16.08,0.46,45.58,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/14/15,146,2,4,0.18,17.51,0.49,48.63,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/14/15,146,2,5,0.13,13.32,0.45,44.75,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/14/15,146,2,6,0.12,12.06,0.49,48.63,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/14/15,146,2,7,0.12,11.91,0.51,50.92,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/14/15,146,3,1,0.18,18.12,0.43,43.13,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/14/15,146,3,2,0.18,17.80,0.51,51.42,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/14/15,146,3,3,0.17,17.12,0.48,48.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/14/15,146,3,4,0.17,17.16,0.50,50.46,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/14/15,146,3,5,0.16,15.98,0.49,48.71,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/14/15,146,3,6,0.11,11.49,0.48,48.38,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/14/15,146,3,7,0.06,5.50,0.51,51.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/14/15,146,4,1,0.18,18.24,0.40,40.17,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/14/15,146,4,2,0.18,18.36,0.46,46.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/14/15,146,4,3,0.16,16.30,0.42,41.75,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/14/15,146,4,4,0.15,15.18,0.51,50.83,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/14/15,146,4,5,0.17,17.03,0.41,41.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/14/15,146,4,6,0.11,10.85,0.43,42.96,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/14/15,146,4,7,0.03,2.62,0.51,51.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/14/15,146,5,1,0.20,20.14,0.22,22.29,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/14/15,146,5,2,0.18,18.43,0.37,37.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/14/15,146,5,3,0.16,15.97,0.50,49.58,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/14/15,146,5,4,0.17,17.06,0.50,49.58,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/14/15,146,5,5,0.12,12.17,0.47,46.71,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/14/15,146,5,6,0.09,8.64,0.51,51.04,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/14/15,146,5,7,0.06,5.85,0.50,50.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/15/15,147,1,1,0.18,17.92,0.42,41.67,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/15/15,147,1,2,0.15,15.09,0.44,43.63,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/15/15,147,1,3,0.17,17.43,0.49,48.96,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/15/15,147,1,4,0.15,14.71,0.51,51.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/15/15,147,1,5,0.11,11.39,0.43,43.21,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/15/15,147,1,6,0.07,7.30,0.52,51.67,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/15/15,147,1,7,0.01,0.60,0.51,51.17,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/15/15,147,2,1,0.18,18.26,0.33,33.21,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/15/15,147,2,2,0.20,20.08,0.41,41.13,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/15/15,147,2,3,0.16,16.32,0.44,44.04,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/15/15,147,2,4,0.17,17.25,0.48,48.21,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/15/15,147,2,5,0.13,13.41,0.45,45.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/15/15,147,2,6,0.12,11.98,0.48,48.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/15/15,147,2,7,0.12,12.24,0.51,51.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/15/15,147,3,1,0.18,18.07,0.43,43.04,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/15/15,147,3,2,0.18,17.71,0.51,50.92,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/15/15,147,3,3,0.17,17.09,0.48,48.04,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/15/15,147,3,4,0.17,17.30,0.50,50.29,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/15/15,147,3,5,0.17,16.65,0.48,48.33,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/15/15,147,3,6,0.12,11.80,0.48,48.21,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/15/15,147,3,7,0.06,5.53,0.51,51.33,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/15/15,147,4,1,0.18,18.24,0.39,39.33,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/15/15,147,4,2,0.18,18.32,0.46,45.58,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/15/15,147,4,3,0.16,16.31,0.41,41.08,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/15/15,147,4,4,0.15,15.36,0.50,50.46,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/15/15,147,4,5,0.17,17.31,0.41,41.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/15/15,147,4,6,0.12,11.61,0.42,41.75,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/15/15,147,4,7,0.03,2.86,0.51,51.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/15/15,147,5,1,0.20,20.09,0.22,22.42,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/15/15,147,5,2,0.18,18.43,0.37,37.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/15/15,147,5,3,0.16,16.13,0.49,49.04,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/15/15,147,5,4,0.17,17.13,0.49,48.63,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/15/15,147,5,5,0.13,13.28,0.46,45.63,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/15/15,147,5,6,0.07,6.92,0.51,50.83,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/15/15,147,5,7,0.05,4.64,0.50,50.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/16/15,148,1,1,0.18,18.20,0.37,37.46,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/16/15,148,1,2,0.16,16.47,0.43,42.67,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/16/15,148,1,3,0.18,17.76,0.48,47.71,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/16/15,148,1,4,0.15,15.20,0.51,51.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/16/15,148,1,5,0.14,13.79,0.42,41.71,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/16/15,148,1,6,0.09,8.56,0.51,51.04,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/16/15,148,1,7,0.01,0.86,0.51,50.71,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/16/15,148,2,1,0.18,18.35,0.32,31.75,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/16/15,148,2,2,0.20,20.34,0.39,39.42,,,,,,,,,,,,,,,,,,,,,,,,,,,
